@relation 'MyJedit-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0'

@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute CountLineCodeExe_delta numeric
@attribute AvgLine_delta numeric
@attribute CountDeclInstanceVariable_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountLineComment_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountDeclmethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute SumEssential_delta numeric
@attribute SumCyclomaticStrict_delta numeric
@attribute AvgLineBlank_delta numeric
@attribute s13 numeric
@attribute s29 numeric
@attribute s70 numeric
@attribute s91 numeric
@attribute s98 numeric
@attribute s139 numeric
@attribute s145 numeric
@attribute s200 numeric
@attribute s219 numeric
@attribute s259 numeric
@attribute s262 numeric
@attribute s263 numeric
@attribute s264 numeric
@attribute s266 numeric
@attribute s269 numeric
@attribute s334 numeric
@attribute s390 numeric
@attribute s639 numeric
@attribute s701 numeric
@attribute s788 numeric
@attribute s859 numeric
@attribute s909 numeric
@attribute s910 numeric
@attribute s1092 numeric
@attribute s1520 numeric
@attribute s1736 numeric
@attribute s2159 numeric
@attribute s2473 numeric
@attribute s2752 numeric
@attribute s3313 numeric
@attribute s3871 numeric
@attribute s4914 numeric
@attribute s5303 numeric
@attribute s6036 numeric
@attribute s6336 numeric
@attribute s6363 numeric
@attribute s6569 numeric
@attribute s6949 numeric
@attribute s7559 numeric
@attribute s9135 numeric
@attribute s9227 numeric
@attribute s9439 numeric
@attribute s11467 numeric
@attribute bug_introducing {0,1}

@data
4,185,1,10,0.71,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,185,9,23,0.43,-2,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,9,3,0,0,7,1,1,11,1,1,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,185,1,5,1.64,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,1,1,1,1,1,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,1,5,2.11,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,1,1,1,1,1,8,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185,6,32,0.44,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,185,1,26,0.19,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1,1,1,12,1,1,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185,1,35,0.27,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,1,0,0,0,0,2,1,1,1,1,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,1,37,0.32,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185,1,16,0.71,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,185,2,12,0.28,-1,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1,1,1,1,1,1,17,0,0,3,0,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,185,1,25,0.15,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,21,0,0,0,0,1,1,1,12,1,1,15,0,0,2,0,2,4,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,1,32,0.14,0,0,0,0,0,0,0,0,0,0,0,1,57,0,0,0,1,0,0,1,1,1,1,11,1,1,5,0,0,3,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,2,13,0.1,-2,-1,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,1,16,0.17,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,1,40,0.13,0,0,0,0,0,0,0,0,0,0,0,1,66,0,0,0,0,0,0,7,1,1,1,11,1,1,8,0,0,1,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,185,1,12,0.39,-1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,0,0,0,2,1,1,11,1,1,16,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,185,3,9,0.22,0,0,0,0,-1,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,1,1,1,1,1,1,8,0,0,0,0,1,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,185,2,31,0.8,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,18,0,0,0,4,1,1,1,1,1,5,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,2,10,0.55,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1,1,7,0,0,0,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,185,3,25,0.22,-2,-1,0,0,0,0,0,-1,0,0,0,1,12,0,0,0,4,0,0,0,1,1,1,11,1,1,6,0,0,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,1,7,0.69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,185,3,16,0.24,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,2,1,1,1,1,1,25,0,0,2,15,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,185,1,31,0.81,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,14,0,0,0,1,1,1,1,1,1,5,0,0,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,185,3,25,0.46,-1,0,0,0,0,0,0,-1,0,0,0,1,28,0,0,1,11,0,0,0,1,1,1,11,1,1,29,0,7,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,185,11,22,0.3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,5,0,0,4,1,1,1,11,1,1,14,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,185,2,34,0.21,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,1,0,0,0,2,1,1,11,1,1,17,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,185,1,1,5.62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,185,1,5,0.54,0,0,0,0,0,0,0,0,0,0,0,13,4,0,0,0,1,0,0,0,1,1,1,1,1,1,27,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,185,4,37,0.24,-1,0,0,0,1,0,0,0,0,0,0,15,13,0,0,0,3,0,0,0,3,1,1,13,1,1,20,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,2,36,0.19,-1,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,4,2,0,0,2,1,1,11,1,1,9,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,185,7,13,0.49,-3,0,0,0,0,0,0,-2,0,0,0,1,13,0,0,0,11,0,0,1,1,1,1,11,1,1,48,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,185,17,20,0.39,-11,0,0,-6,0,0,0,-2,0,-2,0,1,86,0,0,1,701,0,0,4,5,1,1,13,1,1,228,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,185,1,10,0.45,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,18,0,0,0,1,1,1,1,1,1,27,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,185,4,11,0.64,-1,0,0,0,0,0,0,-1,0,0,0,12,14,0,0,0,131,0,0,1,6,1,1,11,1,1,63,0,12,0,0,2,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,3,20,0.42,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,1,1,1,11,1,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185,1,4,0.45,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,1,4,1.37,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1,1,13,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,185,2,5,0.79,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,11,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,185,1,16,0.24,0,0,0,0,0,0,0,0,0,0,0,1,43,0,0,0,6,0,0,0,2,1,1,1,1,1,38,0,0,0,0,2,6,1,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
4,185,1,21,0.5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,185,1,4,0.54,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,2,11,0.59,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,1,11,1,1,3,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,185,2,18,0.55,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,0,1,1,1,1,1,1,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,185,2,31,0.23,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,5,0,0,0,2,1,1,11,1,1,2,0,0,0,0,2,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,185,1,9,0.59,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,11,0,0,0,0,1,1,1,11,1,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,185,2,16,0.51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,185,1,28,0.33,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,3,1,1,1,1,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,185,3,23,0.49,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,4,0,0,0,1,1,1,11,1,1,17,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,185,3,8,0.86,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,185,3,24,0.58,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,0,0,1,1,1,1,1,1,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,185,1,6,1.18,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,1,1,1,1,1,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,185,3,15,0.36,-1,0,0,0,1,0,0,0,0,0,0,1,20,0,0,0,0,2,0,0,1,1,1,1,1,1,11,0,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,185,7,24,0.32,-1,0,0,0,-1,0,0,-1,0,0,0,1,28,0,0,0,2,0,0,0,1,1,1,1,1,1,12,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,185,2,27,0.32,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,11,0,0,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,185,1,5,0.82,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,1,11,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,169,42,18,0.58,16,0,0,12,12,0,2,2,8,6,0,1,45,0,0,3,13,0,0,0,7,0,0,0,0,0,50,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,169,10,20,0.28,-1,0,0,0,-5,0,0,0,0,-1,0,1,47,0,0,0,0,0,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,169,10,15,0.26,1,-1,0,1,6,1,1,1,1,1,0,1,33,0,0,0,0,0,0,0,2,0,0,0,0,0,27,0,0,2,15,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,169,4,20,0.39,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,1,701,0,0,4,5,0,0,3,0,0,228,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,137,6,18,0.58,-2,0,0,0,0,0,0,0,0,0,0,1,45,0,0,3,13,0,1,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,137,4,20,0.39,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,1,701,0,1,4,5,0,0,3,0,0,228,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,161,4,18,0.58,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,3,13,1,0,0,7,0,0,0,0,0,48,0,1,0,0,2,5,1,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,161,2,20,0.28,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,1,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,158,61,20,0.39,-3,0,-1,-1,7,-1,-1,4,-1,-2,0,1,86,0,0,1,1721,0,0,4,5,0,0,3,0,0,228,0,14,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,170,22,11,0.38,2,0,0,2,2,1,1,1,1,1,0,1,29,0,0,0,0,0,0,0,2,0,0,1,0,0,23,0,0,4,0,4,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
12,170,2,26,0.19,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,140,9,13,0.49,0,0,0,0,0,0,0,-1,0,1,0,1,13,0,0,0,11,0,0,1,1,0,0,1,0,0,48,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,140,9,20,0.39,1,0,0,0,0,0,0,0,0,0,0,1,85,0,0,1,711,0,0,4,5,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,140,9,32,0.22,3,1,0,2,0,0,0,0,0,1,0,1,15,0,0,0,4,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,136,10,12,0.51,6,3,0,1,1,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,136,48,25,0.46,13,-1,0,7,6,1,1,6,1,3,0,1,10,0,0,0,2,0,0,0,2,0,0,0,0,0,14,0,2,0,0,2,2,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,136,1,20,0.39,1,0,0,1,0,0,0,1,0,0,0,1,85,0,0,1,711,0,0,4,5,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,136,18,33,0.23,8,1,0,7,4,0,0,2,3,3,0,1,14,0,0,0,4,0,0,0,2,0,0,1,0,0,2,0,0,0,0,2,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,137,5,12,0.5,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,137,5,23,0.43,0,0,0,0,0,0,0,1,0,0,0,1,162,0,0,0,5,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,156,2,16,0.35,0,0,0,0,0,0,0,1,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,147,2,12,0.5,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,147,32,13,0.54,-11,0,0,-4,0,-1,-1,0,-1,-2,0,1,41,0,0,29,24,2,0,2,5,0,0,2,0,0,72,0,0,0,0,4,15,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,147,8,10,0.58,0,0,0,0,0,0,0,0,0,4,0,1,38,0,0,0,2,2,0,0,4,0,0,1,0,0,60,0,0,0,0,2,8,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
195,147,2,20,0.39,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,1,711,0,0,4,5,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,156,27,50,0.3,4,4,0,3,1,0,0,0,0,1,0,1,8,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,7,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
8,156,41,18,0.2,12,2,1,11,0,1,1,8,3,3,1,1,15,0,0,0,4,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,156,58,23,0.35,-17,3,-1,-11,2,-2,-2,-10,-4,-4,0,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1
2,156,10,33,0.77,0,2,0,0,1,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
11,156,138,7,0.13,27,-3,4,20,1,13,13,20,13,14,0,1,29,0,0,0,0,0,0,0,1,0,0,0,0,0,67,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,156,130,17,0.06,-13,-1,0,-16,1,2,2,1,2,2,0,1,71,0,0,0,5,0,0,0,1,0,0,0,0,0,20,0,0,2,0,3,8,3,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
4,156,343,10,0.56,117,10,8,90,105,17,17,53,27,47,0,1,28,0,0,0,0,0,0,0,12,0,0,0,0,0,42,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,136,39,10,0.41,-11,-1,0,-5,0,0,0,0,0,-2,0,1,31,0,0,0,0,0,0,0,2,0,0,1,0,0,22,0,0,4,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,136,25,16,0.25,3,1,0,1,-1,0,0,1,0,0,0,1,35,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,2,15,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,136,9,37,0.24,0,0,0,0,0,0,0,1,0,0,0,15,13,0,0,0,3,0,0,0,3,0,0,3,0,0,20,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,136,6,16,0.24,-3,0,0,-1,0,-1,-1,0,-1,-1,0,1,43,0,0,0,6,0,0,0,2,0,0,0,0,0,38,0,0,0,0,2,6,1,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
12,136,2,26,0.19,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,142,2,19,0.59,0,0,0,1,0,0,0,0,0,1,0,1,81,0,0,5,16,1,0,0,7,0,0,1,0,0,138,0,3,0,0,2,49,1,0,1,0,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,156,31,13,0.53,11,0,0,4,0,1,1,0,1,3,0,1,43,0,0,29,24,2,0,2,5,0,0,2,0,0,73,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,165,10,13,0.53,-1,0,0,1,0,0,0,1,0,0,0,1,41,0,0,29,24,2,0,2,5,0,0,2,0,0,72,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,165,2,66,0.28,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,1,0,0,1,2,0,0,1,0,0,18,0,0,0,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,165,4,20,0.39,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,1,711,0,0,4,5,0,0,3,0,0,227,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,165,12,16,0.24,8,0,0,4,0,1,1,1,1,1,0,1,48,0,0,0,6,0,0,0,2,0,0,0,0,0,39,0,0,0,0,2,6,1,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
17,165,10,11,0.3,5,0,0,6,0,0,0,1,0,1,0,1,8,0,0,0,8,0,0,0,1,0,0,1,0,0,14,0,0,0,0,1,26,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1
19,148,6,11,0.31,-3,0,0,-3,3,0,0,0,0,0,0,1,8,0,0,0,8,0,0,0,1,0,0,1,0,0,14,0,0,0,0,1,26,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1
13,134,3,20,0.39,1,0,0,0,0,0,0,0,0,1,0,1,22,0,0,0,4,0,0,0,1,0,0,1,0,0,18,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,164,4,13,0.53,1,0,0,1,0,0,0,1,0,0,0,1,38,0,0,29,24,2,0,2,5,0,0,2,0,0,72,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,150,6,53,0.28,4,3,0,3,0,0,0,0,0,1,0,1,8,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,4,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8,150,7,18,0.21,-1,0,0,0,0,0,0,0,0,-1,0,1,11,0,0,0,4,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
